,category,medicine_name,therapeutic_area,common_name,active_substance,patient_safety,authorisation_status,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,revision_number
1166,veterinary,Exzolt,,fluralaner,fluralaner,False,authorised,False,False,False,False,False,False,False,Intervet International B.V.,"Ectoparaciticides, insecticides and repellents",3.0
1167,veterinary,VarroMed,,oxalic acid dihydrate / formic acid,"oxalic acid dihydrate, formic acid",False,authorised,False,False,False,False,False,False,False,BeeVital GmbH,"Ectoparasiticides for topical use, incl. insecticides",3.0
1168,human,Increlex,Laron Syndrome,mecasermin,mecasermin,False,authorised,True,False,False,False,True,False,False,Ipsen Pharma,Pituitary and hypothalamic hormones and analogues,24.0
1169,human,Biopoin,"Kidney Failure, Chronic;  Anemia;  Cancer",epoetin theta,epoetin theta,False,authorised,False,False,False,False,False,False,False,Teva GmbH,Other antianemic preparations,14.0
1170,human,Eporatio,"Kidney Failure, Chronic;  Anemia;  Cancer",epoetin theta,epoetin theta,False,authorised,False,False,False,False,False,False,False,Ratiopharm GmbH,Other antianemic preparations,12.0
1171,human,Cerdelga,Gaucher Disease,eliglustat,eliglustat,False,authorised,True,False,False,False,False,False,True,Genzyme Europe BV,"Other alimentary tract and metabolism products,",13.0
1172,human,Beromun,Sarcoma,tasonermin,tasonermin,False,authorised,False,False,False,False,False,False,False,Belpharma s.a.,"Immunostimulants,",15.0
1173,human,Zyprexa,Schizophrenia;  Bipolar Disorder,olanzapine,olanzapine,False,authorised,False,False,False,False,False,False,False,Eli Lilly Nederland B.V.,"Psycholeptics,",42.0
1174,veterinary,Prevexxion RN,,marek's disease vaccine (live recombinant),"live recombinant marek’s disease (md) virus, serotype 1, strain rn1250",False,authorised,False,False,False,False,False,False,False,Boehringer Ingelheim Vetmedica GmbH,Immunologicals for aves,3.0
1175,human,Grastofil,Neutropenia,filgrastim,filgrastim,False,authorised,False,False,True,False,False,False,False,Accord Healthcare S.L.U.,"Immunostimulants,",14.0
1176,veterinary,Prevexxion RN+HVT+IBD,,infectious bursal disease and marek's disease vaccine (live recombinant),"live recombinant marek’s disease virus, serotype 1, strain rn1250; live recombinant turkey herpesvirus, expressing the vp2 protein of infectious bursal disease virus, strain vhvt013-69",False,authorised,False,False,False,False,False,False,False,Boehringer Ingelheim Vetmedica GmbH,"Immunologicals for aves, Domestic fowl, avian herpes virus (marek's disease) + avian infectious bursal disease virus (gumboro disease) + newcastle disease virus/paramyxovirus",2.0
1177,human,Twynsta,Hypertension,"telmisartan, amlodipine","telmisartan, amlodipine",False,authorised,False,False,False,False,False,False,False,Boehringer Ingelheim International GmbH,Agents acting on the renin-angiotensin system,12.0
1178,human,Mvabea,"Hemorrhagic Fever, Ebola",ebola vaccine (mva-bn-filo [recombinant]),recombinant modified vaccinia ankara bavarian nordic virus encoding the: ebola virus zaire (zebov) mayinga strain glycoprotein (gp); ebola virus sudan gulu strain gp; ebola virus taï forest strain nucleoprotein and the marburg virus musoke strain gp,False,authorised,True,False,False,False,True,False,False,Janssen-Cilag International N.V.   ,"Vaccines,",2.0
1179,human,Imnovid (previously Pomalidomide Celgene),Multiple Myeloma,pomalidomide,pomalidomide,False,authorised,True,False,False,False,False,False,True,Bristol-Myers Squibb Pharma EEIG,Immunosuppressants,21.0
1180,veterinary,Vaxxitek HVT+IBD,,infectious bursal disease and marek's disease vaccine (live recombinant),"recombinant turkey herpesvirus, strain vhvt013-69, live",False,authorised,False,False,False,False,False,False,False,Boehringer Ingelheim Vetmedica GmbH,"Immunologicals for aves, Domestic fowl, Immunologicals",17.0
1181,human,Alli (previously Orlistat GSK),Obesity,orlistat,orlistat,False,authorised,False,False,False,False,False,False,False,GlaxoSmithKline (Ireland) Limited,"Antiobesity preparations, excl. diet products",18.0
1182,human,Holoclar,Stem Cell Transplantation;  Corneal Diseases,ex vivo expanded autologous human corneal epithelial cells containing stem cells,ex vivo expanded autologous human corneal epithelial cells containing stem cells,False,authorised,True,False,False,True,False,False,True,Holostem Terapie Avanzate s.r.l.,Ophthalmologicals,8.0
1183,human,Mepsevii,Mucopolysaccharidosis VII,vestronidase alfa,vestronidase alfa,False,authorised,True,False,False,False,True,False,True,Ultragenyx Germany GmbH,Enzymes,6.0
1184,human,Zabdeno,"Hemorrhagic Fever, Ebola",ebola vaccine (ad26.zebov-gp [recombinant]),recombinant adenovirus type 26 (ad26) encoding the glycoprotein (gp) of the ebola virus zaire (zebov) mayinga strain,False,authorised,True,False,False,False,True,False,False,Janssen-Cilag International N.V.   ,"Vaccines,",2.0
1185,human,Mozobil,Multiple Myeloma;  Hematopoietic Stem Cell Transplantation;  Lymphoma,plerixafor,plerixafor,False,authorised,False,False,False,False,False,False,False,Genzyme Europe BV,"Immunostimulants,",21.0
1186,human,Zoledronic acid Actavis,"Fractures, Bone",zoledronic acid,zoledronic acid monohydrate,False,authorised,False,True,False,False,False,False,False,Actavis Group PTC ehf  ,Drugs for treatment of bone diseases,14.0
1187,human,Ebixa,Alzheimer Disease,memantine,memantine hydrochloride,False,authorised,False,False,False,False,False,False,False,H. Lundbeck A/S,Other anti-dementia drugs,26.0
1188,veterinary,Hydrocortisone aceponate Ecuphar (previously Cortacare),,hydrocortisone aceponate,hydrocortisone aceponate,False,authorised,False,False,False,False,False,False,False,Ecuphar,"Corticosteroids, dermatological preparations",3.0
1189,human,Inbrija,Parkinson Disease,levodopa,levodopa,False,authorised,False,False,False,False,False,False,False,Acorda Therapeutics Ireland Limited,Anti-Parkinson drugs,4.0
1190,human,Trajenta,"Diabetes Mellitus, Type 2",linagliptin,linagliptin,False,authorised,False,False,False,False,False,False,False,Boehringer Ingelheim International GmbH,Drugs used in diabetes,18.0
1191,human,Peyona (previously Nymusa),Apnea,caffeine,caffeine citrate,False,authorised,False,False,False,False,False,False,False,Chiesi Farmaceutici SpA,"Psychoanaleptics,",13.0
1192,human,Lenalidomide Krka (previously Lenalidomide Krka d.d. Novo mesto),"Multiple Myeloma;  Myelodysplastic Syndromes;  Lymphoma, Follicular;  Lymphoma, Mantle-Cell",lenalidomide,lenalidomide hydrochloride monohydrate,False,authorised,False,True,False,False,False,False,False,"Krka, d.d., Novo mesto ",Immunosuppressants,3.0
1193,human,Docetaxel Accord,"Head and Neck Neoplasms;  Carcinoma, Non-Small-Cell Lung;  Adenocarcinoma;  Prostatic Neoplasms;  Breast Neoplasms",docetaxel,docetaxel,False,authorised,False,True,False,False,False,False,False,Accord Healthcare S.L.U.,Antineoplastic agents,15.0
1194,human,Yentreve,"Urinary Incontinence, Stress",duloxetine,duloxetine hydrochloride,False,authorised,False,False,False,False,False,False,False,Eli Lilly Nederland B.V.,"Psychoanaleptics,",28.0
1195,human,Duloxetine Lilly,"Neuralgia;  Diabetic Neuropathies;  Depressive Disorder, Major",duloxetine,duloxetine,False,authorised,False,False,False,False,False,False,False,Eli Lilly Nederland B.V.,"Psychoanaleptics,",9.0
1196,human,Cymbalta,"Anxiety Disorders;  Diabetic Neuropathies;  Depressive Disorder, Major",duloxetine,duloxetine,False,authorised,False,False,False,False,False,False,False,Eli Lilly Nederland B.V.,"Psychoanaleptics,",31.0
1197,veterinary,Stronghold Plus,,"selamectin, sarolaner","selamectin, sarolaner",False,authorised,False,False,False,False,False,False,False,Zoetis Belgium SA,"Antiparasitic products, insecticides and repellents, Macrocyclic lactones, , combinations",4.0
1198,veterinary,Bovilis Blue-8,,bluetongue virus vaccine (inactivated) serotype 8,"bluetongue virus vaccine, serotype 8 (inactivated)",False,authorised,False,False,False,False,False,False,False,Intervet International B.V.,Immunologicals for ovidae,4.0
1199,human,Corlentor,Angina Pectoris;  Heart Failure,ivabradine,ivabradine hydrochloride,False,authorised,False,False,False,False,False,False,False,Les Laboratoires Servier,,26.0
1200,human,Procoralan,Angina Pectoris;  Heart Failure,ivabradine,ivabradine hydrochloride,False,authorised,False,False,False,False,False,False,False,Les Laboratoires Servier,Cardiac therapy,22.0
1201,human,Repaglinide Teva,"Diabetes Mellitus, Type 2",repaglinide,repaglinide,False,authorised,False,True,False,False,False,False,False,Teva Pharma B.V.,Drugs used in diabetes,9.0
1202,human,Lenalidomide Krka d.d.,"Multiple Myeloma;  Lymphoma, Follicular;  Myelodysplastic Syndromes",lenalidomide,lenalidomide hydrochloride hydrate,False,authorised,False,True,False,False,False,False,False,"Krka, d.d., Novo mesto ",Immunosuppressants,2.0
1203,human,Lenalidomide Krka d.d. Novo mesto (previously Lenalidomide Krka),"Multiple Myeloma;  Lymphoma, Follicular",lenalidomide,lenalidomide hydrochloride monohydrate,False,authorised,False,True,False,False,False,False,False,"Krka, d.d., Novo mesto ",Immunosuppressants,3.0
1204,human,Seebri Breezhaler,"Pulmonary Disease, Chronic Obstructive",glycopyrronium bromide,glycopyrronium bromide,False,authorised,False,False,False,False,False,False,False,Novartis Europharm Limited,"Drugs for obstructive airway diseases,",12.0
1205,human,Chenodeoxycholic acid Leadiant (previously known as Chenodeoxycholic acid sigma-tau),"Xanthomatosis, Cerebrotendinous;  Metabolism, Inborn Errors",chenodeoxycholic acid,chenodeoxycholic acid,False,authorised,True,False,False,False,True,False,True,Leadiant GmbH,Bile and liver therapy,5.0
1206,human,Idelvion,Hemophilia B,albutrepenonacog alfa,albutrepenonacog alfa,False,authorised,False,False,False,False,False,False,True,CSL Behring GmbH,Antihemorrhagics,10.0
1207,veterinary,Nexgard Spectra,,"afoxolaner, milbemycin oxime","afoxolaner, milbemycin oxime",False,authorised,False,False,False,False,False,False,False,Boehringer Ingelheim Vetmedica GmbH,"Endectocides, Antiparasitic products, insecticides and repellents, milbemycin oxime, combinations",9.0
1208,human,Abilify Maintena,Schizophrenia,aripiprazole,aripiprazole,False,authorised,False,False,False,False,False,False,False,Otsuka Pharmaceutical Netherlands B.V.,"Psycholeptics,",19.0
1209,human,Sunitinib Accord,"Gastrointestinal Stromal Tumors;  Carcinoma, Renal Cell;  Neuroendocrine Tumors",sunitinib,sunitinib,False,authorised,True,True,False,False,False,False,False,Accord Healthcare S.L.U.,Antineoplastic agents,1.0
1210,human,Jevtana,Prostatic Neoplasms,cabazitaxel,cabazitaxel,False,authorised,False,False,False,False,False,False,False,sanofi-aventis groupe ,Antineoplastic agents,20.0
1211,human,Docetaxel Teva,"Head and Neck Neoplasms;  Carcinoma, Non-Small-Cell Lung;  Adenocarcinoma;  Prostatic Neoplasms;  Stomach Neoplasms;  Breast Neoplasms",docetaxel,docetaxel,False,withdrawn,False,True,False,False,False,False,False,Teva B.V. ,Antineoplastic agents,18.0
1212,human,Taxotere,"Head and Neck Neoplasms;  Carcinoma, Non-Small-Cell Lung;  Adenocarcinoma;  Prostatic Neoplasms;  Stomach Neoplasms;  Breast Neoplasms",docetaxel,docetaxel,False,authorised,False,False,False,False,False,False,False,Sanofi Mature IP,Antineoplastic agents,49.0
1213,human,Apidra,Diabetes Mellitus,insulin glulisine,insulin glulisine,False,authorised,False,False,False,False,False,False,False,sanofi-aventis Deutschland GmbH,Drugs used in diabetes,31.0
1214,human,Ventavis,"Hypertension, Pulmonary",iloprost,iloprost,False,authorised,False,False,False,False,False,False,False,Bayer AG,Antithrombotic agents,29.0
1215,human,Aldara,"Condylomata Acuminata;  Keratosis;  Keratosis, Actinic;  Carcinoma, Basal Cell",imiquimod,imiquimod,False,authorised,False,False,False,False,False,False,False,Meda AB,Antibiotics and chemotherapeutics for dermatological use,29.0
1216,human,Pheburane,Carbamoyl-Phosphate Synthase I Deficiency Disease,sodium phenylbutyrate,sodium phenylbutyrate,False,authorised,False,False,False,False,False,False,False,Eurocept International B. V.,Various alimentary tract and metabolism products,10.0
1217,human,Neupro,Restless Legs Syndrome;  Parkinson Disease,rotigotine,rotigotine,False,authorised,False,False,False,False,False,False,False,UCB Pharma S.A.,Anti-Parkinson drugs,31.0
1218,human,Capecitabine Accord,Colonic Neoplasms;  Breast Neoplasms;  Colorectal Neoplasms;  Stomach Neoplasms,capecitabine,capecitabine,False,authorised,False,True,False,False,False,False,False,Accord Healthcare S.L.U.,Antineoplastic agents,16.0
1219,human,Nevirapine Teva,HIV Infections,nevirapine,nevirapine,False,authorised,False,True,False,False,False,False,False,Teva B.V. ,Antivirals for systemic use,11.0
1220,human,Perjeta,Breast Neoplasms,pertuzumab,pertuzumab,False,authorised,False,False,False,False,False,False,False,Roche Registration GmbH ,"Antineoplastic agents, Monoclonal antibodies,",22.0
1221,human,Atazanavir Krka,HIV Infections,atazanavir,atazanavir (as sulfate),False,authorised,False,True,False,False,False,False,False,"Krka, d.d., Novo mesto",Antivirals for systemic use,1.0
1222,human,Wakix,Narcolepsy,pitolisant,pitolisant,False,authorised,True,False,False,False,False,False,True,Bioprojet Pharma,Other nervous system drugs,13.0
1223,human,Zimbus Breezhaler,Asthma,"indacaterol, glycopyrronium, mometasone furoate","glycopyrronium bromide, indacaterol (acetate), mometasone furoate",False,authorised,False,False,False,False,False,False,False,Novartis Europharm Limited,"Drugs for obstructive airway diseases,",3.0
1224,veterinary,Innovax-ILT,,avian infectious laryngotracheitis and marek’s disease vaccine (live),"cell-associated live recombinant turkey herpesvirus (strain hvt/ilt-138), expressing the glycoproteins gd and gi of infectious laryngotracheitis virus",False,authorised,False,False,False,False,False,False,False,Intervet International B.V.,"Immunologicals for aves, Live viral vaccines",5.0
1225,human,Marixino (previously Maruxa),Alzheimer Disease,memantine,memantine hydrochloride,False,authorised,False,True,False,False,False,False,False,"KRKA, d.d.",Other anti-dementia drugs,8.0
1226,human,Mircera,"Anemia;  Kidney Failure, Chronic",methoxy polyethylene glycol-epoetin beta,methoxy polyethylene glycol-epoetin beta,False,authorised,False,False,False,False,False,False,False,Roche Registration GmbH,Antianemic preparations,27.0
1227,human,Respreeza,"Genetic Diseases, Inborn;  Lung Diseases",alpha1-proteinase inhibitor (human),human alpha1-proteinase inhibitor,False,authorised,True,False,False,False,False,False,False,CSL Behring GmbH,Antihemorrhagics,10.0
1228,human,Budesonide/Formoterol Teva Pharma B.V.,"Asthma;  Pulmonary Disease, Chronic Obstructive","budesonide, formoterol fumarate dihydrate","budesonide, formoterol fumarate dihydrate",False,authorised,False,False,False,False,False,False,False,Teva Pharma B.V. ,"Drugs for obstructive airway diseases,",2.0
1229,veterinary,Circovac,,adjuvanted inactivated vaccine against porcine circovirus type 2,inactivated porcine circovirus type 2 (pcv2),False,authorised,False,False,False,False,False,False,False,CEVA-Phylaxia Oltóanyagtermelõ Zrt.,Immunologicals for suidae,12.0
1230,veterinary,Increxxa,,tulathromycin,tulathromycin,False,authorised,False,True,False,False,False,False,False,Elanco GmbH,Antibacterials for systemic use,2.0
1231,human,Inrebic,Myeloproliferative Disorders;  Primary Myelofibrosis,fedratinib,fedratinib dihydrochloride monohydrate,False,authorised,True,False,False,False,False,False,True,Bristol Myers Squibb Pharma EEIG,Antineoplastic agents,3.0
1232,human,Ebilfumin,"Influenza, Human",oseltamivir,oseltamivir,False,authorised,False,True,False,False,False,False,False,Actavis Group PTC ehf,"Antivirals for systemic use, Neuraminidase inhibitors",14.0
1233,human,Talzenna,Breast Neoplasms,talazoparib,talazoparib,False,authorised,True,False,False,False,False,False,False,Pfizer Europe MA EEIG,Antineoplastic agents,6.0
